case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_id,n_txns,exposure_usd,connected_card_ids_str,actions_taken,report_filed,analyst_notes
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,3214820.0,3262751,51,2327.32,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,3214820.0,3262759,51,2327.32,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,3214820.0,3263976,51,2327.32,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,3214820.0,3264522,51,2327.32,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,3214820.0,3264991,51,2327.32,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3492,C01562,C01562-K1,2016-09-15 01:37:56,2016-09-19 21:37:56,confirmed_fraud,card_not_present_fraud,3267591.0,3267591,1,25.78,,CREATE_CASE|BLOCK_CARD,No,Case CC-3492: cardholder C01562 reported unrecognized activity on card C01562-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $25.78 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-3493,C04185,C04185-K2,2016-09-15 01:51:47,2016-09-20 23:51:47,confirmed_fraud,account_takeover,3267360.0,3267360,2,2156.14,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3493: cardholder C04185 reported unrecognized activity on card C04185-K2. 2 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,156.14 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-3493,C04185,C04185-K2,2016-09-15 01:51:47,2016-09-20 23:51:47,confirmed_fraud,account_takeover,3267360.0,3268095,2,2156.14,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3493: cardholder C04185 reported unrecognized activity on card C04185-K2. 2 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,156.14 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-3494,C04046,C04046-K2,2016-09-15 02:44:46,2016-09-19 20:44:46,confirmed_fraud,out_of_region_use,3258857.0,3258857,3,323.7,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3494: cardholder C04046 reported unrecognized activity on card C04046-K2. 3 transaction(s) between 2016-09-11 and 2016-09-13 totaling $323.70 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3494,C04046,C04046-K2,2016-09-15 02:44:46,2016-09-19 20:44:46,confirmed_fraud,out_of_region_use,3258857.0,3258993,3,323.7,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3494: cardholder C04046 reported unrecognized activity on card C04046-K2. 3 transaction(s) between 2016-09-11 and 2016-09-13 totaling $323.70 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3494,C04046,C04046-K2,2016-09-15 02:44:46,2016-09-19 20:44:46,confirmed_fraud,out_of_region_use,3258857.0,3264410,3,323.7,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3494: cardholder C04046 reported unrecognized activity on card C04046-K2. 3 transaction(s) between 2016-09-11 and 2016-09-13 totaling $323.70 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3495,C02796,C02796-K1,2016-09-15 02:44:52,2016-09-17 21:44:52,confirmed_fraud,account_takeover,3264611.0,3264611,1,285.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-3495: cardholder C02796 reported unrecognized activity on card C02796-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $285.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3496,C02502,C02502-K2,2016-09-15 02:46:07,2016-09-15 23:46:07,confirmed_fraud,out_of_region_use,3265041.0,3265041,1,103.93,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3496: cardholder C02502 reported unrecognized activity on card C02502-K2. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $103.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3497,C02456,C02456-K1,2016-09-15 02:47:05,2016-09-17 05:47:05,confirmed_fraud,card_not_present_fraud,3265878.0,3265878,1,32.69,,CREATE_CASE|BLOCK_CARD,No,Case CC-3497: cardholder C02456 reported unrecognized activity on card C02456-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $32.69 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-3498,C01439,C01439-K1,2016-09-15 03:01:11,2016-09-18 00:01:11,cleared,none,,3268128,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-3498: model scored a $13.76 transaction at 0.83. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.
CC-3499,C07648,C07648-K2,2016-09-15 03:29:45,2016-09-19 05:29:45,confirmed_fraud,out_of_region_use,3265862.0,3265862,1,40.03,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3499: cardholder C07648 reported unrecognized activity on card C07648-K2. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $40.03 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3500,C08897,C08897-K1,2016-09-15 03:32:41,2016-09-18 21:32:41,confirmed_fraud,account_takeover,3264571.0,3264571,1,64.98,,CREATE_CASE|BLOCK_CARD,No,Case CC-3500: cardholder C08897 reported unrecognized activity on card C08897-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $64.98 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268057,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268067,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268092,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268100,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268339,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3501,C05704,C05704-K2,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,3268057.0,3268371,6,1000.11,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-3501: cardholder C05704 reported unrecognized activity on card C05704-K2. 6 transaction(s) between 2016-09-14 and 2016-09-15 totaling $1,000.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3502,C08483,C08483-K1,2016-09-15 04:37:47,2016-09-19 23:37:47,confirmed_fraud,out_of_region_use,3268050.0,3268050,1,43.98,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3502: cardholder C08483 reported unrecognized activity on card C08483-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $43.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3503,C08391,C08391-K2,2016-09-15 07:35:29,2016-09-19 03:35:29,confirmed_fraud,card_not_present_new_device,3265722.0,3265722,1,21.47,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3503: cardholder C08391 reported unrecognized activity on card C08391-K2. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $21.47 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-G531H Build/LMY48B on chrome 55.0 for android. Card blocked and reissued. Customer reimbursed."
CC-3504,C11294,C11294-K2,2016-09-15 09:06:17,2016-09-17 04:06:17,confirmed_fraud,out_of_region_use,3268812.0,3268812,1,209.86,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3504: cardholder C11294 reported unrecognized activity on card C11294-K2. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $209.86 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3505,C07612,C07612-K1,2016-09-15 09:10:48,2016-09-16 14:10:48,confirmed_fraud,card_not_present_fraud,3266171.0,3266171,1,200.05,,CREATE_CASE|BLOCK_CARD,No,Case CC-3505: cardholder C07612 reported unrecognized activity on card C07612-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $200.05 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SAMSUNG SM-G891A Build/NRD90M on samsung browser 5.4. Card blocked and reissued. Customer reimbursed.
CC-3506,C12330,C12330-K1,2016-09-15 09:22:02,2016-09-16 02:22:02,cleared,none,,3268591,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-3506: model scored a $34.91 transaction at 0.89. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.
CC-3507,C06605,C06605-K1,2016-09-15 10:07:06,2016-09-20 12:07:06,confirmed_fraud,out_of_region_use,3266012.0,3266012,1,50.04,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3507: cardholder C06605 reported unrecognized activity on card C06605-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $50.04 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3508,C03676,C03676-K2,2016-09-15 11:12:36,2016-09-19 07:12:36,confirmed_fraud,out_of_region_use,3262989.0,3262989,4,177.83,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3508: cardholder C03676 reported unrecognized activity on card C03676-K2. 4 transaction(s) between 2016-09-13 and 2016-09-14 totaling $177.83 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3508,C03676,C03676-K2,2016-09-15 11:12:36,2016-09-19 07:12:36,confirmed_fraud,out_of_region_use,3262989.0,3262992,4,177.83,,CREATE_CASE|BLOCK_CARD,No,"Case CC-3508: cardholder C03676 reported unrecognized activity on card C03676-K2. 4 transaction(s) between 2016-09-13 and 2016-09-14 totaling $177.83 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
